text,label
"There's a smooth, symmetric mole on my stomach with fuzzy borders, and smooth and flat against my skin.",Melanocytic Nevi
"A pigmented spot on my shoulder, no real pain.",Melanocytic Nevi
There's a reddish mark on my bald scalp.,Benign Keratosis-like Lesions
Something showed up on my scalp. It's plaques appearing exactly where my skin was scratched or injured with somewhat defined edges. rough and flaky. a stinging sensation where the skin cracks at the edges.,Psoriasis Lichen Planus
"There's a growth that bleeds on my scalp with translucent, blurry borders. the center feels soft and tends to crust over. mild itching.",Basal Cell Carcinoma
There's patches on the extensor surface -- the outside of my elbows and knees on my lower back -- feels rough and raised -- and no real pain.,Psoriasis Lichen Planus
"I've got a hard, rough-surfaced growth on my wrist -- rough-feeling in that spot -- and some mild discomfort",Viral Infections
"Got a flat, pink-red scaly patch with a gritty texture on my sun-exposed skin on my face, feels tender when pressed",Benign Keratosis-like Lesions
"The skin on my scalp shows a skin lesion, and I've been dealing with occasional mild itching.",Seborrheic Keratoses
"My skin on my shoulder has been off. a flat, pink-red scaly patch with a gritty texture on my sun-exposed skin. feels dry and crusty when I run my finger over it. mild irritation.",Benign Keratosis-like Lesions
I've been watching a brown to dark brown raised patch on my neck and grew alongside several similar spots in the same area. mild irritation when it catches on something.,Seborrheic Keratoses
I've noticed no real pain and there's a bump that keeps bleeding even after a very minor bump or scrape on my shoulder. with fuzzy borders. it came on gradually.,Basal Cell Carcinoma
A raised bump on my leg. it came on gradually. no significant pain.,Seborrheic Keratoses
Got a dry patch on my scalp and it's been there for several weeks,Viral Infections
"Something doesn't look right on my chest: a discolored spot with an even, clearly defined edge. dry and scaly.",Melanocytic Nevi
A discolored spot on my wrist. with somewhat defined edges.,Psoriasis Lichen Planus
"On my scalp: a raised, warty growth. it's been there for several weeks.",Viral Infections
"When I sweat during exercise, dry, red inflamed patches on my hands gets worse.",Atopic Dermatitis
There's a patch on my hands. It looks like a rough patch. dry and cracked to the touch. flares and then settles down.,Eczema
"I notice no significant pain when I sweat. There's sharply defined plaques with very clear, distinct edges on my wrists.",Psoriasis Lichen Planus
"There's a tan to dark brown growth that looks thicker and greasier than a normal mole on my back, feels like it's sitting on top of the skin rather than growing from it, not sure what it is",Seborrheic Keratoses
My skin on my face has been off. a dry patch. rough-feeling in that spot. no significant pain.,Basal Cell Carcinoma
"I noticed a cluster of small flesh-colored bumps on my wrist, along with occasional itching around the bump.",Viral Infections
A growth that looks like it could be lifted off with a fingernail on my back. dry and scaly.,Seborrheic Keratoses
"I'm not sure what white, scaly patches on my arm is -- soft and macerated where skin touches skin and some mild discomfort.",Fungal Infections
"I'm noticing a small, dry, crusty spot on my leg.",Benign Keratosis-like Lesions
Got a cluster of small flesh-colored bumps on my leg and it showed up recently,Viral Infections
"So on my arm there's an inflamed patch, and no significant pain",Viral Infections
Lately I've had a discolored spot on my neck that comes with mild irritation.,Seborrheic Keratoses
"There's a brown to dark brown raised plaque with a greasy, waxy feel on my back.",Seborrheic Keratoses
"So on my scalp there's thickened, leathery patches, and intense itching that wakes me up at night",Atopic Dermatitis
"There's a warty, barnacle-like bump with a rough, pitted surface on my neck with a clearly defined, elevated border. rough and flaky. occasional mild itching.",Seborrheic Keratoses
I've had a reddish mark on my wrist for some time. rough-feeling in that spot. mild irritation.,Benign Keratosis-like Lesions
I've had a growth that looks like it could be lifted off with a fingernail on my forearm for some time. flaky and thickened. mild itching.,Seborrheic Keratoses
"I've got a waxy, scar-like area on my arm -- dry and rough to the touch -- and no significant pain",Basal Cell Carcinoma
"I've got a rough, sandpaper-like patch that feels much rougher than it looks near my elbow -- rough and gritty like sandpaper -- and some mild discomfort",Benign Keratosis-like Lesions
"It started changing after a lot of sun exposure, some mild discomfort and a mole that has been visibly growing and changing over the past few months on my shoulder appear.",Melanoma
"I have a rough, cauliflower-like bump with tiny black dots on the surface on my face.",Viral Infections
I've got patches that ooze and crust on my hands -- rough and flaky -- and severe itching I can barely control,Eczema
"My skin on my wrists is doing something weird -- sharply defined plaques with very clear, distinct edges",Psoriasis Lichen Planus
"I've been watching a dry, crusty spot on a sun-damaged area that keeps peeling off and returning on my forearm and it's been there for a while. no pain, just a rough texture I can feel.",Benign Keratosis-like Lesions
"Got a reddish-brown patch that gets worse in hot, humid weather on my fingernail, peeling and flaking",Fungal Infections
I have symmetrical red patches on both sides of my body on my wrist. feels dry and scaly to the touch. it's been there for several weeks. intense itching that wakes me up at night.,Atopic Dermatitis
I'm concerned about a flat-topped warty bump that keeps multiplying on my hands that it showed up recently -- some mild discomfort.,Viral Infections
I've got a red patch on my scalp.,Basal Cell Carcinoma
"An inflamed patch on my leg. with distinct, punched-out looking edges.",Seborrheic Keratoses
"Something's going on on my forearm. It's a raised, well-defined bump. rough like sandpaper on the surface. some mild discomfort.",Viral Infections
"Small circular bald patches on my scalp on my chest, occasional mild itching, been there ages",Fungal Infections
"It started as athlete's foot causing cracked, peeling, white skin between my toes on my scalp. Now dry and rough to the touch. hasn't cleared up even after several weeks.",Fungal Infections
My skin on my arm has been off. a skin lesion. rough-feeling in that spot. some mild discomfort.,Melanoma
"Something showed up on my neck. It's a raised, warty growth with irregular edges. dry and rough to the touch. mild itching.",Viral Infections
A rough patch showed up near my elbow and has been slowly growing thicker over several years,Seborrheic Keratoses
I've had a red patch on my wrist that it came on gradually.,Benign Keratosis-like Lesions
I've had a discolored spot on my forearm for some time. rough and flaky. a strange new sensation I never noticed before.,Melanoma
"When I sweat, mild irritation and a reddish-brown rash on my wrist appear.",Fungal Infections
"I've had a discolored spot on my neck for a while, with no real pain.",Viral Infections
"An itch that triggers before any visible rash appears, on my neck, feels dry and scaly to the touch.",Atopic Dermatitis
The skin on my hands has changed. There's skin that weeps and crusts over now. feels crusty and dry. it showed up recently.,Eczema
I notice no real pain when my clothes rub against it. There's an inflamed patch on my scalp.,Atopic Dermatitis
"I've got raw, inflamed skin on my fingers.",Eczema
There's a scaly area on my wrist with irregular edges. dry and scaly. mild irritation.,Melanocytic Nevi
Something showed up on my neck. It's a bump that keeps bleeding even after a very minor bump or scrape with fuzzy borders. smooth and shiny on the surface. some mild discomfort.,Basal Cell Carcinoma
"A waxy, scar-like flat patch with an indistinct border near my knee, some mild discomfort.",Basal Cell Carcinoma
"I've noticed a small, round, evenly colored brown spot on my chest lately.",Melanocytic Nevi
"A pigmented spot, on my chest, dry and rough to the touch.",Melanocytic Nevi
I've had a discolored spot on my shoulder that it's been there for a while.,Basal Cell Carcinoma
I'm worried about a discolored spot on my wrist because it's been there for several weeks.,Psoriasis Lichen Planus
I'm worried about a rough patch on my fingernail because it hasn't changed much.,Fungal Infections
